areatype,date,name,code,newCasesByPublishDate,cumCasesByPublishDate,cumCasesBySpecimenDateRate,newCasesBySpecimenDate,cumCasesBySpecimenDate,newPillarOneTestsByPublishDate,cumPillarOneTestsByPublishDate,newPillarTwoTestsByPublishDate,cumPillarTwoTestsByPublishDate,newPillarThreeTestsByPublishDate,cumPillarThreeTestsByPublishDate,newPillarFourTestsByPublishDate,cumPillarFourTestsByPublishDate,newAdmissions,cumAdmissions,cumTestsByPublishDate,newTestsByPublishDate,covidOccupiedMVBeds,hospitalCases,plannedCapacityByPublishDate,newDeaths28DaysByPublishDate,cumDeaths28DaysByPublishDate,cumDeaths28DaysByPublishDateRate,newDeaths28DaysByDeathDate,cumDeaths28DaysByDeathDate,cumDeaths28DaysByDeathDateRate
overview,2021-06-25,United Kingdom,K02000001,15810.0,4699868.0,7201.6,18169.0,4830890.0,87596.0,30064189.0,749080.0,167234292.0,1359.0,2253163.0,15617.0,8528744.0,257.0,472524.0,208080388.0,853652.0,257.0,1542.0,718470.0,18.0,128066.0,190.9,22.0,128646.0,191.8
overview,2021-06-26,United Kingdom,K02000001,18270.0,4717811.0,7225.9,16300.0,4847190.0,71279.0,30135468.0,534253.0,167804441.0,322.0,2253485.0,16714.0,8545458.0,268.0,472792.0,208738852.0,622568.0,256.0,1549.0,718470.0,23.0,128089.0,190.9,17.0,128663.0,191.8
overview,2021-06-27,United Kingdom,K02000001,14876.0,4732434.0,7253.4,18502.0,4865692.0,70862.0,30206330.0,1130921.0,168974358.0,40.0,2253525.0,14899.0,8560707.0,267.0,473059.0,209994920.0,1216722.0,263.0,1610.0,720470.0,11.0,128100.0,191.0,22.0,128685.0,191.8
overview,2021-06-28,United Kingdom,K02000001,22868.0,4755078.0,7295.8,28418.0,4894110.0,86690.0,30293020.0,992563.0,170102615.0,889.0,2254414.0,17179.0,8577886.0,310.0,473369.0,211227935.0,1097321.0,297.0,1748.0,701547.0,3.0,128103.0,191.0,13.0,128698.0,191.9
overview,2021-06-29,United Kingdom,K02000001,20479.0,4775301.0,7337.8,28199.0,4922309.0,107736.0,30400756.0,761196.0,170937840.0,1383.0,2255797.0,13691.0,8626896.0,369.0,473738.0,212221289.0,884006.0,283.0,1752.0,706973.0,23.0,128126.0,191.0,24.0,128722.0,191.9
overview,2021-06-30,United Kingdom,K02000001,26068.0,4800907.0,7380.9,28922.0,4951231.0,100763.0,30501519.0,1130138.0,172122186.0,1238.0,2257434.0,22438.0,8649334.0,417.0,474155.0,213530473.0,1254577.0,287.0,1831.0,717226.0,14.0,128140.0,191.0,22.0,128744.0,191.9
overview,2021-07-01,United Kingdom,K02000001,27989.0,4828463.0,7423.9,28794.0,4980025.0,95618.0,30618986.0,1006329.0,173239898.0,864.0,2258298.0,20329.0,8669663.0,373.0,474528.0,214786845.0,1123140.0,300.0,1941.0,728287.0,22.0,128162.0,191.1,25.0,128769.0,192.0
overview,2021-07-02,United Kingdom,K02000001,27125.0,4855169.0,7463.1,26340.0,5006365.0,89827.0,30708813.0,766560.0,174075604.0,1472.0,2259770.0,21128.0,8690791.0,392.0,474920.0,215734978.0,878987.0,321.0,2018.0,723770.0,27.0,128189.0,191.1,28.0,128797.0,192.0
overview,2021-07-03,United Kingdom,K02000001,24885.0,4879616.0,7498.9,24006.0,5030371.0,73619.0,30782432.0,565716.0,174680777.0,231.0,2260001.0,20003.0,8710794.0,396.0,475316.0,216434004.0,659569.0,327.0,2062.0,730444.0,18.0,128207.0,191.1,29.0,128826.0,192.0
overview,2021-07-04,United Kingdom,K02000001,24248.0,4903434.0,7536.4,25155.0,5055526.0,74756.0,30857188.0,1181397.0,175902946.0,23.0,2260024.0,20440.0,8731415.0,470.0,475786.0,217751573.0,1276616.0,336.0,2182.0,731059.0,15.0,128222.0,191.1,29.0,128855.0,192.1
overview,2021-07-05,United Kingdom,K02000001,27334.0,4930534.0,7588.4,34896.0,5090422.0,90719.0,30947905.0,1053902.0,177058482.0,886.0,2260910.0,17085.0,8748500.0,520.0,476306.0,219015797.0,1162592.0,369.0,2368.0,729912.0,9.0,128231.0,191.2,29.0,128884.0,192.1
overview,2021-07-06,United Kingdom,K02000001,28773.0,4958868.0,7642.2,36041.0,5126463.0,105380.0,31053284.0,848136.0,177980256.0,1296.0,2262206.0,16464.0,8798359.0,577.0,476883.0,220094105.0,971276.0,392.0,2490.0,752059.0,37.0,128268.0,191.2,32.0,128916.0,192.2
overview,2021-07-07,United Kingdom,K02000001,32548.0,4990916.0,7699.7,38593.0,5165056.0,110459.0,31163742.0,1104936.0,179138800.0,1697.0,2264281.0,23430.0,8821789.0,571.0,477454.0,221388612.0,1240522.0,417.0,2685.0,756040.0,33.0,128301.0,191.3,29.0,128945.0,192.2
overview,2021-07-08,United Kingdom,K02000001,32551.0,5022893.0,7750.4,33999.0,5199055.0,96144.0,31281798.0,992374.0,180235428.0,1796.0,2266077.0,27614.0,8849403.0,608.0,478062.0,222632706.0,1117928.0,417.0,2772.0,736784.0,35.0,128336.0,191.3,42.0,128987.0,192.3
overview,2021-07-09,United Kingdom,K02000001,35707.0,5058093.0,7799.3,32799.0,5231854.0,87223.0,31369020.0,806972.0,181107022.0,1699.0,2267776.0,9100.0,8858503.0,559.0,478621.0,223602321.0,904994.0,437.0,2943.0,761588.0,29.0,128365.0,191.4,48.0,129035.0,192.4
overview,2021-07-10,United Kingdom,K02000001,32367.0,5089893.0,7841.6,28373.0,5260227.0,69826.0,31438846.0,653961.0,181799114.0,651.0,2268427.0,19123.0,8877626.0,552.0,479173.0,224384013.0,743561.0,448.0,3040.0,748218.0,34.0,128399.0,191.4,42.0,129077.0,192.4
overview,2021-07-11,United Kingdom,K02000001,31772.0,5121245.0,7887.0,30502.0,5290729.0,64844.0,31503687.0,1035257.0,182875208.0,162.0,2268589.0,24682.0,8902413.0,594.0,479767.0,225549897.0,1124945.0,454.0,3186.0,747447.0,26.0,128425.0,191.4,34.0,129111.0,192.5
overview,2021-07-12,United Kingdom,K02000001,34471.0,5155243.0,7953.4,44505.0,5335234.0,83597.0,31587284.0,972603.0,183960384.0,734.0,2269323.0,20324.0,8995994.0,732.0,480499.0,226812985.0,1077258.0,482.0,3462.0,701115.0,6.0,128431.0,191.5,41.0,129152.0,192.5
overview,2021-07-13,United Kingdom,K02000001,36660.0,5191459.0,8024.5,47702.0,5382936.0,106837.0,31694121.0,813801.0,184850193.0,1593.0,2270916.0,13191.0,9044416.0,750.0,481249.0,227859646.0,935422.0,522.0,3677.0,730610.0,50.0,128481.0,191.5,50.0,129202.0,192.6
overview,2021-07-14,United Kingdom,K02000001,42302.0,5233207.0,8106.4,54908.0,5437844.0,108556.0,31802677.0,1082320.0,185989933.0,1338.0,2272669.0,20966.0,9065382.0,756.0,482005.0,229130661.0,1213180.0,545.0,3861.0,770860.0,49.0,128530.0,191.6,43.0,129245.0,192.7
overview,2021-07-15,United Kingdom,K02000001,48553.0,5281098.0,8198.8,61996.0,5499840.0,85855.0,31923553.0,1077296.0,187167136.0,1409.0,2274078.0,16512.0,9081894.0,775.0,482780.0,230446661.0,1181072.0,551.0,4042.0,766803.0,63.0,128593.0,191.7,52.0,129297.0,192.7
overview,2021-07-16,United Kingdom,K02000001,51870.0,5332371.0,8281.2,55262.0,5555102.0,78801.0,32002354.0,882685.0,188112545.0,1746.0,2275824.0,15814.0,9097708.0,700.0,483480.0,231488431.0,979046.0,573.0,4155.0,768785.0,49.0,128642.0,191.8,52.0,129349.0,192.8
overview,2021-07-17,United Kingdom,K02000001,54674.0,5386340.0,8338.5,38473.0,5593575.0,64599.0,32066953.0,706493.0,188856442.0,401.0,2276225.0,13130.0,9110838.0,710.0,484190.0,232310458.0,784623.0,583.0,4235.0,774785.0,41.0,128683.0,191.8,52.0,129401.0,192.9
overview,2021-07-18,United Kingdom,K02000001,48161.0,5433939.0,8392.4,36180.0,5629755.0,66507.0,32133460.0,962205.0,189865185.0,85.0,2276310.0,12387.0,9123315.0,799.0,484989.0,233398270.0,1041184.0,582.0,4351.0,774785.0,25.0,128708.0,191.9,69.0,129470.0,193.0
overview,2021-07-19,United Kingdom,K02000001,39950.0,5473477.0,8463.9,47910.0,5677665.0,82578.0,32244252.0,984146.0,190986815.0,1007.0,2277317.0,9205.0,9132520.0,878.0,485867.0,234640904.0,1076936.0,611.0,4655.0,751785.0,19.0,128727.0,191.9,82.0,129552.0,193.1
overview,2021-07-20,United Kingdom,K02000001,46558.0,5519602.0,8523.3,39869.0,5717534.0,102109.0,32346361.0,774526.0,191820988.0,1167.0,2278484.0,10276.0,9142796.0,938.0,486805.0,235588629.0,888078.0,618.0,4748.0,768485.0,96.0,128823.0,192.0,58.0,129610.0,193.2
overview,2021-07-21,United Kingdom,K02000001,44104.0,5563006.0,8576.3,35535.0,5753069.0,106055.0,32452415.0,919001.0,192786351.0,1334.0,2280188.0,15995.0,9158791.0,930.0,487735.0,236677745.0,1042385.0,647.0,4936.0,781485.0,73.0,128896.0,192.1,55.0,129665.0,193.3
overview,2021-07-22,United Kingdom,K02000001,39906.0,5602321.0,8622.9,31274.0,5784343.0,98469.0,32603065.0,901931.0,193756443.0,1283.0,2281471.0,14451.0,9173242.0,954.0,488689.0,237814221.0,1016134.0,699.0,5107.0,782285.0,84.0,128980.0,192.3,77.0,129742.0,193.4
overview,2021-07-23,United Kingdom,K02000001,36389.0,5637975.0,8664.3,27764.0,5812107.0,82709.0,32685774.0,813198.0,194621769.0,1038.0,2282509.0,14808.0,9223438.0,866.0,489555.0,238813490.0,911753.0,715.0,5317.0,802425.0,64.0,129044.0,192.4,84.0,129826.0,193.5
overview,2021-07-24,United Kingdom,K02000001,31795.0,5669260.0,8698.3,22848.0,5834955.0,76535.0,32762309.0,668412.0,195328821.0,619.0,2283128.0,12403.0,9235841.0,828.0,490383.0,239610099.0,757969.0,755.0,5384.0,808425.0,86.0,129130.0,192.5,73.0,129899.0,193.6
overview,2021-07-25,United Kingdom,K02000001,29173.0,5697912.0,8731.4,22172.0,5857127.0,68052.0,32830361.0,710665.0,196076117.0,53.0,2283181.0,12327.0,9248327.0,939.0,491322.0,240437986.0,791097.0,779.0,5653.0,808425.0,28.0,129158.0,192.5,72.0,129971.0,193.8
overview,2021-07-26,United Kingdom,K02000001,24950.0,5722298.0,8776.1,29976.0,5887103.0,90184.0,32924787.0,711026.0,196852622.0,764.0,2283945.0,10152.0,9258479.0,941.0,492263.0,241319833.0,812126.0,820.0,6010.0,825725.0,14.0,129172.0,192.6,76.0,130047.0,193.9
overview,2021-07-27,United Kingdom,K02000001,23511.0,5745526.0,8820.2,29574.0,5916677.0,106519.0,33027090.0,681253.0,197587577.0,1710.0,2285655.0,11183.0,9311163.0,922.0,493185.0,242211485.0,800665.0,848.0,6105.0,813425.0,131.0,129303.0,192.8,72.0,130119.0,194.0
overview,2021-07-28,United Kingdom,K02000001,27734.0,5770928.0,8865.2,30235.0,5946912.0,106158.0,33133245.0,791822.0,198420664.0,1018.0,2287911.0,14454.0,9328586.0,852.0,494037.0,243170406.0,913452.0,853.0,6114.0,817716.0,91.0,129430.0,192.9,88.0,130207.0,194.1
overview,2021-07-29,United Kingdom,K02000001,31117.0,5801561.0,8907.6,28429.0,5975341.0,90410.0,33250767.0,758482.0,199230260.0,1453.0,2289364.0,15723.0,9344309.0,840.0,494877.0,244114700.0,866068.0,869.0,5994.0,821675.0,85.0,129515.0,193.1,81.0,130288.0,194.2
overview,2021-07-30,United Kingdom,K02000001,29622.0,5830774.0,8944.5,24745.0,6000086.0,86452.0,33337219.0,738873.0,200013130.0,986.0,2290350.0,13878.0,9358187.0,746.0,495623.0,244998886.0,840189.0,889.0,6027.0,821413.0,68.0,129583.0,193.2,106.0,130394.0,194.4
overview,2021-07-31,United Kingdom,K02000001,26144.0,5856528.0,8975.2,20568.0,6020654.0,76179.0,33413398.0,587404.0,200632875.0,175.0,2290525.0,13613.0,9371800.0,676.0,496299.0,245708598.0,677371.0,893.0,5966.0,821413.0,71.0,129654.0,193.3,90.0,130484.0,194.5
overview,2021-08-01,United Kingdom,K02000001,24470.0,5880667.0,9006.3,20899.0,6041553.0,72470.0,33485867.0,586018.0,201249922.0,47.0,2290572.0,12807.0,9384725.0,738.0,497037.0,246411086.0,671342.0,877.0,5990.0,821413.0,65.0,129719.0,193.4,95.0,130579.0,194.7
overview,2021-08-02,United Kingdom,K02000001,21952.0,5902354.0,9050.8,29834.0,6071387.0,81066.0,33566933.0,634148.0,201942156.0,1136.0,2291708.0,11287.0,9396135.0,788.0,497825.0,247196932.0,727637.0,895.0,6223.0,826360.0,24.0,129743.0,193.4,81.0,130660.0,194.8
overview,2021-08-03,United Kingdom,K02000001,21691.0,5923820.0,9096.2,30445.0,6101832.0,103558.0,33698805.0,606481.0,202592998.0,1010.0,2292718.0,11370.0,9437796.0,764.0,498589.0,248022317.0,722419.0,887.0,6014.0,826173.0,138.0,129881.0,193.6,74.0,130734.0,194.9
overview,2021-08-04,United Kingdom,K02000001,29312.0,5952756.0,9144.4,32336.0,6134168.0,109893.0,33808698.0,725574.0,203354588.0,1720.0,2296012.0,13062.0,9451114.0,836.0,499425.0,248910412.0,850249.0,881.0,5800.0,826293.0,119.0,130000.0,193.8,80.0,130814.0,195.0
overview,2021-08-05,United Kingdom,K02000001,30215.0,5982581.0,9191.6,31661.0,6165829.0,90718.0,33910755.0,721502.0,204121677.0,1362.0,2297374.0,15285.0,9466512.0,812.0,500237.0,249796318.0,828867.0,871.0,5763.0,827173.0,86.0,130086.0,193.9,103.0,130917.0,195.2
overview,2021-08-06,United Kingdom,K02000001,31808.0,6014023.0,9233.4,28057.0,6193886.0,85017.0,33995770.0,694284.0,204859526.0,1588.0,2298962.0,14769.0,9481281.0,782.0,501019.0,250635539.0,795658.0,870.0,5761.0,827143.0,92.0,130178.0,194.1,94.0,131011.0,195.3
overview,2021-08-07,United Kingdom,K02000001,28612.0,6042252.0,9267.1,22567.0,6216453.0,71815.0,34067585.0,576734.0,205465400.0,551.0,2299513.0,12989.0,9494270.0,729.0,501748.0,251326768.0,662089.0,854.0,5712.0,831193.0,103.0,130281.0,194.2,95.0,131106.0,195.4
overview,2021-08-08,United Kingdom,K02000001,27429.0,6069362.0,9301.2,22881.0,6239334.0,70106.0,34137690.0,606505.0,206100827.0,63.0,2299576.0,12763.0,9507056.0,742.0,502490.0,252045149.0,689437.0,856.0,5865.0,831143.0,39.0,130320.0,194.3,80.0,131186.0,195.6
overview,2021-08-09,United Kingdom,K02000001,25161.0,6094243.0,9349.1,32159.0,6271493.0,81785.0,34219475.0,634216.0,206786589.0,981.0,2300557.0,11029.0,9550629.0,759.0,503249.0,252857250.0,728011.0,859.0,6026.0,832593.0,37.0,130357.0,194.3,81.0,131267.0,195.7
overview,2021-08-10,United Kingdom,K02000001,23510.0,6117540.0,9396.1,31514.0,6303007.0,104142.0,34323617.0,634634.0,207461193.0,1336.0,2301893.0,11336.0,9562012.0,894.0,504143.0,253648715.0,751448.0,874.0,6028.0,832503.0,146.0,130503.0,194.5,81.0,131348.0,195.8
overview,2021-08-11,United Kingdom,K02000001,29612.0,6146800.0,9445.8,33346.0,6336353.0,104011.0,34427628.0,724039.0,208220005.0,1338.0,2303402.0,16407.0,9578419.0,850.0,504993.0,254529454.0,845795.0,871.0,6013.0,833003.0,104.0,130607.0,194.7,88.0,131436.0,195.9
overview,2021-08-12,United Kingdom,K02000001,33074.0,6179506.0,9493.1,31721.0,6368074.0,87448.0,34546638.0,713167.0,208975244.0,1312.0,2304714.0,13359.0,9591778.0,861.0,505854.0,255418374.0,815286.0,882.0,5968.0,833019.0,94.0,130701.0,194.8,107.0,131543.0,196.1
overview,2021-08-13,United Kingdom,K02000001,32700.0,6211868.0,9536.3,28968.0,6397042.0,87929.0,34634566.0,723621.0,209747233.0,1051.0,2305765.0,13761.0,9605539.0,790.0,506644.0,256293103.0,826362.0,892.0,5996.0,832248.0,100.0,130801.0,195.0,107.0,131650.0,196.3
overview,2021-08-14,United Kingdom,K02000001,29520.0,6241011.0,9573.6,25056.0,6422098.0,71158.0,34705725.0,572123.0,210319356.0,381.0,2306146.0,12528.0,9618067.0,789.0,507433.0,256949294.0,656190.0,892.0,5893.0,842368.0,93.0,130894.0,195.1,96.0,131746.0,196.4
overview,2021-08-15,United Kingdom,K02000001,26750.0,6267437.0,9611.4,25322.0,6447420.0,69050.0,34774773.0,592055.0,210911411.0,30.0,2306176.0,13374.0,9631577.0,807.0,508240.0,257623937.0,674509.0,898.0,6054.0,842428.0,61.0,130953.0,195.2,87.0,131833.0,196.5
overview,2021-08-16,United Kingdom,K02000001,28438.0,6295613.0,9666.4,36895.0,6484315.0,84488.0,34859263.0,605849.0,211565621.0,905.0,2307081.0,9707.0,9641284.0,870.0,509110.0,258373249.0,700949.0,918.0,6391.0,845328.0,26.0,130979.0,195.3,84.0,131917.0,196.7
overview,2021-08-17,United Kingdom,K02000001,26852.0,6322241.0,9722.9,37909.0,6522224.0,106826.0,34966087.0,611038.0,212214860.0,1300.0,2308381.0,11210.0,9687263.0,968.0,510078.0,259176591.0,730374.0,925.0,6415.0,845168.0,170.0,131149.0,195.5,110.0,132027.0,196.8
overview,2021-08-18,United Kingdom,K02000001,33904.0,6355887.0,9780.6,38736.0,6560960.0,104843.0,35090682.0,688765.0,212937702.0,1113.0,2310500.0,16199.0,9703462.0,913.0,510991.0,260042346.0,810920.0,909.0,6474.0,846268.0,111.0,131260.0,195.7,102.0,132129.0,197.0
overview,2021-08-19,United Kingdom,K02000001,36572.0,6392160.0,9835.0,36483.0,6597443.0,86196.0,35200354.0,728959.0,213708018.0,1179.0,2311679.0,8982.0,9712444.0,950.0,511941.0,260932495.0,825316.0,928.0,6518.0,845498.0,113.0,131373.0,195.8,109.0,132238.0,197.1
overview,2021-08-20,United Kingdom,K02000001,37314.0,6429147.0,9883.0,32223.0,6629666.0,87112.0,35287466.0,660845.0,214404486.0,944.0,2312623.0,17576.0,9730020.0,873.0,512814.0,261734595.0,766477.0,955.0,6530.0,846131.0,114.0,131487.0,196.0,118.0,132356.0,197.3
overview,2021-08-21,United Kingdom,K02000001,32058.0,6460930.0,9925.5,28515.0,6658181.0,72165.0,35359631.0,570507.0,214988884.0,367.0,2312990.0,4362.0,9734382.0,876.0,513690.0,262395887.0,647401.0,955.0,6541.0,845011.0,104.0,131591.0,196.2,106.0,132462.0,197.5
overview,2021-08-22,United Kingdom,K02000001,32253.0,6492906.0,9968.4,28727.0,6686908.0,74088.0,35433719.0,593978.0,215609602.0,128.0,2313118.0,11599.0,9746142.0,834.0,514524.0,263102581.0,679793.0,963.0,6759.0,845311.0,49.0,131640.0,196.2,119.0,132581.0,197.6
overview,2021-08-23,United Kingdom,K02000001,31914.0,6524581.0,10027.6,39709.0,6726617.0,83361.0,35517080.0,640846.0,216298237.0,686.0,2313804.0,17610.0,9763752.0,967.0,515491.0,263892873.0,742503.0,942.0,7029.0,891251.0,40.0,131680.0,196.3,116.0,132697.0,197.8
overview,2021-08-24,United Kingdom,K02000001,30838.0,6555200.0,10083.7,37670.0,6764287.0,109200.0,35626277.0,628679.0,216966792.0,947.0,2314751.0,12920.0,9815566.0,999.0,516490.0,264723386.0,751746.0,957.0,6971.0,873651.0,174.0,131854.0,196.6,114.0,132811.0,198.0
overview,2021-08-25,United Kingdom,K02000001,35847.0,6590747.0,10141.5,38768.0,6803055.0,100720.0,35726993.0,811311.0,217816698.0,1292.0,2316667.0,13511.0,9829077.0,1037.0,517527.0,265689435.0,926834.0,974.0,6997.0,869835.0,149.0,132003.0,196.8,103.0,132914.0,198.1
overview,2021-08-26,United Kingdom,K02000001,38281.0,6628709.0,10197.6,37606.0,6840661.0,87346.0,35844570.0,856561.0,218717506.0,952.0,2317619.0,5999.0,9835076.0,957.0,518484.0,266714771.0,950858.0,982.0,7042.0,869835.0,140.0,132143.0,197.0,116.0,133030.0,198.3
overview,2021-08-27,United Kingdom,K02000001,38046.0,6666399.0,10247.9,33733.0,6874394.0,82218.0,35926789.0,798268.0,219559610.0,791.0,2318410.0,10417.0,9845493.0,945.0,519429.0,267650302.0,891694.0,988.0,7096.0,874552.0,100.0,132243.0,197.1,128.0,133158.0,198.5
overview,2021-08-28,United Kingdom,K02000001,32406.0,6698486.0,10289.0,27592.0,6901986.0,60726.0,35987514.0,649608.0,220242844.0,172.0,2318582.0,10008.0,9855501.0,864.0,520293.0,268404441.0,720514.0,953.0,6991.0,874192.0,133.0,132376.0,197.3,126.0,133284.0,198.7
overview,2021-08-29,United Kingdom,K02000001,33196.0,6731423.0,10328.0,26131.0,6928117.0,68706.0,36056220.0,625249.0,220896335.0,73.0,2318655.0,13419.0,9869047.0,857.0,521150.0,269140257.0,707447.0,971.0,7121.0,884552.0,61.0,132437.0,197.4,129.0,133413.0,198.9
overview,2021-08-30,United Kingdom,K02000001,26476.0,6757650.0,10379.8,34754.0,6962871.0,65443.0,36121663.0,592565.0,221533155.0,95.0,2318750.0,14471.0,9883518.0,997.0,522147.0,269857086.0,672574.0,984.0,7350.0,880552.0,48.0,132485.0,197.5,107.0,133520.0,199.0
overview,2021-08-31,United Kingdom,K02000001,32181.0,6789581.0,10447.1,45204.0,7008075.0,99041.0,36220704.0,812492.0,222397572.0,610.0,2319360.0,12802.0,9933321.0,1003.0,523150.0,270870957.0,924945.0,1014.0,7688.0,820552.0,50.0,132535.0,197.6,117.0,133637.0,199.2
overview,2021-09-01,United Kingdom,K02000001,35693.0,6825074.0,10512.0,43516.0,7051591.0,103786.0,36324491.0,915081.0,223375485.0,859.0,2320877.0,9808.0,9943129.0,1084.0,524234.0,271963982.0,1029534.0,1030.0,7692.0,840982.0,207.0,132742.0,197.9,118.0,133755.0,199.4
overview,2021-09-02,United Kingdom,K02000001,38154.0,6862904.0,10575.1,42309.0,7093900.0,90448.0,36454922.0,1056770.0,224525916.0,1240.0,2322117.0,10421.0,9953550.0,999.0,525233.0,273256505.0,1158879.0,1038.0,7632.0,842642.0,178.0,132920.0,198.1,129.0,133884.0,199.6
overview,2021-09-03,United Kingdom,K02000001,42076.0,6904969.0,10632.7,38625.0,7132525.0,82828.0,36537749.0,1097074.0,225725594.0,654.0,2322771.0,12103.0,9965653.0,928.0,526161.0,274551767.0,1192659.0,1034.0,7681.0,870965.0,121.0,133041.0,198.3,148.0,134032.0,199.8
overview,2021-09-04,United Kingdom,K02000001,37578.0,6941611.0,10680.1,31804.0,7164329.0,79487.0,36617234.0,666494.0,226454067.0,334.0,2323105.0,12989.0,9978642.0,951.0,527112.0,275373048.0,759304.0,1019.0,7566.0,881215.0,120.0,133161.0,198.5,134.0,134166.0,200.0
overview,2021-09-05,United Kingdom,K02000001,37011.0,6978126.0,10727.5,31799.0,7196128.0,76016.0,36693249.0,955638.0,227464012.0,196.0,2323301.0,7140.0,9985851.0,879.0,527991.0,276466413.0,1038990.0,1018.0,7761.0,889815.0,68.0,133229.0,198.6,157.0,134323.0,200.2
overview,2021-09-06,United Kingdom,K02000001,41192.0,7018927.0,10794.4,44916.0,7241044.0,86391.0,36779640.0,1249094.0,228849481.0,504.0,2323805.0,12738.0,9998589.0,1078.0,529069.0,277951515.0,1348727.0,1062.0,8048.0,809685.0,45.0,133274.0,198.7,138.0,134461.0,200.4
overview,2021-09-07,United Kingdom,K02000001,37489.0,7056106.0,10852.0,38609.0,7279653.0,112251.0,36891890.0,1031635.0,230038793.0,668.0,2324473.0,28975.0,10054645.0,1104.0,530173.0,279309801.0,1173529.0,1047.0,7992.0,809192.0,209.0,133483.0,199.0,155.0,134616.0,200.7
overview,2021-09-08,United Kingdom,K02000001,38975.0,7094592.0,10905.4,35839.0,7315492.0,104919.0,36996808.0,1135468.0,231331552.0,555.0,2326742.0,16054.0,10070699.0,1167.0,531340.0,280725801.0,1256996.0,1060.0,8148.0,879172.0,191.0,133674.0,199.3,141.0,134757.0,200.9
overview,2021-09-09,United Kingdom,K02000001,38013.0,7132072.0,10956.1,33965.0,7349457.0,95570.0,37112577.0,1133217.0,232616539.0,832.0,2327574.0,14442.0,10085141.0,1037.0,532377.0,282141831.0,1244061.0,1051.0,8157.0,884532.0,167.0,133841.0,199.5,167.0,134924.0,201.1
overview,2021-09-10,United Kingdom,K02000001,37622.0,7168806.0,10999.5,29173.0,7378630.0,89197.0,37201771.0,977099.0,233734989.0,619.0,2328193.0,2418.0,10087559.0,926.0,533303.0,283352512.0,1069333.0,1056.0,8328.0,884270.0,147.0,133988.0,199.7,146.0,135070.0,201.4
overview,2021-09-11,United Kingdom,K02000001,29547.0,7197662.0,11034.6,23531.0,7402161.0,74323.0,37276094.0,658634.0,234464711.0,296.0,2328489.0,14703.0,10102262.0,851.0,534154.0,284171556.0,747956.0,1027.0,8156.0,893750.0,156.0,134144.0,200.0,138.0,135208.0,201.6
overview,2021-09-12,United Kingdom,K02000001,29173.0,7226276.0,11070.5,24053.0,7426214.0,76352.0,37352446.0,991059.0,235501938.0,206.0,2328695.0,11785.0,10114131.0,868.0,535022.0,285297210.0,1079402.0,1055.0,8266.0,893980.0,56.0,134200.0,200.1,143.0,135351.0,201.8
overview,2021-09-13,United Kingdom,K02000001,30825.0,7256559.0,11122.1,34650.0,7460864.0,83885.0,37436331.0,944413.0,236597846.0,281.0,2328976.0,16180.0,10130311.0,942.0,535964.0,286493464.0,1044759.0,1056.0,8489.0,925076.0,61.0,134261.0,200.1,110.0,135461.0,201.9
overview,2021-09-14,United Kingdom,K02000001,26628.0,7282810.0,11169.0,31417.0,7492281.0,107936.0,37544267.0,772358.0,237466931.0,445.0,2329421.0,3797.0,10157722.0,953.0,536917.0,287498341.0,884536.0,1060.0,8414.0,948113.0,185.0,134446.0,200.4,154.0,135615.0,202.2
overview,2021-09-15,United Kingdom,K02000001,30597.0,7312683.0,11214.2,30374.0,7522655.0,94008.0,37638275.0,969445.0,238504143.0,528.0,2331364.0,23054.0,10190925.0,951.0,537868.0,288664707.0,1087035.0,1081.0,8421.0,951785.0,201.0,134647.0,200.7,145.0,135760.0,202.4
overview,2021-09-16,United Kingdom,K02000001,26911.0,7339009.0,11258.3,29548.0,7552203.0,103674.0,37780095.0,937918.0,239538930.0,537.0,2331901.0,19042.0,10209967.0,895.0,538763.0,289860893.0,1061171.0,1020.0,8139.0,950038.0,158.0,134805.0,201.0,151.0,135911.0,202.6
overview,2021-09-17,United Kingdom,K02000001,32651.0,7371301.0,11302.2,29464.0,7581667.0,92323.0,37872415.0,810751.0,240414095.0,342.0,2332243.0,28944.0,10238911.0,754.0,539517.0,290857664.0,932360.0,1011.0,7931.0,958143.0,178.0,134983.0,201.2,176.0,136087.0,202.9
