areatype,date,name,code,newCasesByPublishDate,cumCasesByPublishDate,cumCasesBySpecimenDateRate,newCasesBySpecimenDate,cumCasesBySpecimenDate,newPillarOneTestsByPublishDate,cumPillarOneTestsByPublishDate,newPillarTwoTestsByPublishDate,cumPillarTwoTestsByPublishDate,newPillarThreeTestsByPublishDate,cumPillarThreeTestsByPublishDate,newAdmissions,cumAdmissions,cumAdmissionsByAge,cumTestsByPublishDate,newTestsByPublishDate,covidOccupiedMVBeds,hospitalCases,newDeaths28DaysByPublishDate,cumDeaths28DaysByPublishDate,cumDeaths28DaysByPublishDateRate,newDeaths28DaysByDeathDate,cumDeaths28DaysByDeathDate,cumDeaths28DaysByDeathDateRate
nation,2020-10-31,England,E92000001,18864.0,858444.0,1597.4,14345.0,903346.0,62463.0,8477997.0,181993.0,16620184.0,1011.0,1783572.0,1240.0,144190.0,"[{'age': '18_to_64', 'rate': 138.8, 'value': 47191}, {'age': '6_to_17', 'rate': 10.6, 'value': 865}, {'age': '0_to_5', 'rate': 24.1, 'value': 946}, {'age': '85+', 'rate': 2172.1, 'value': 30548}, {'age': '65_to_84', 'rate': 667.9, 'value': 60499}]",26881753.0,245467.0,816.0,9782.0,278.0,41132.0,72.7,277.0,41933.0,74.2
nation,2020-11-01,England,E92000001,20602.0,879046.0,1621.1,13370.0,916716.0,47930.0,8527840.0,166125.0,16786309.0,647.0,1784221.0,1280.0,145470.0,"[{'age': '18_to_64', 'rate': 140.0, 'value': 47578}, {'age': '6_to_17', 'rate': 10.8, 'value': 879}, {'age': '0_to_5', 'rate': 24.3, 'value': 955}, {'age': '85+', 'rate': 2191.0, 'value': 30814}, {'age': '65_to_84', 'rate': 674.3, 'value': 61077}]",27098370.0,214702.0,804.0,9623.0,132.0,41264.0,73.0,286.0,42219.0,74.7
nation,2020-11-02,England,E92000001,15860.0,894906.0,1670.5,27935.0,944651.0,55472.0,8584275.0,106267.0,16905383.0,2289.0,1787750.0,1331.0,146801.0,"[{'age': '18_to_64', 'rate': 141.3, 'value': 48018}, {'age': '6_to_17', 'rate': 10.9, 'value': 892}, {'age': '0_to_5', 'rate': 24.6, 'value': 965}, {'age': '85+', 'rate': 2211.4, 'value': 31101}, {'age': '65_to_84', 'rate': 680.6, 'value': 61647}]",27277408.0,164028.0,883.0,10397.0,125.0,41389.0,73.2,286.0,42505.0,75.2
nation,2020-11-03,England,E92000001,17330.0,912236.0,1709.9,22312.0,966963.0,62334.0,8649099.0,153645.0,17062240.0,3612.0,1791402.0,1246.0,148047.0,"[{'age': '18_to_64', 'rate': 142.3, 'value': 48386}, {'age': '6_to_17', 'rate': 11.1, 'value': 909}, {'age': '0_to_5', 'rate': 24.8, 'value': 976}, {'age': '85+', 'rate': 2229.9, 'value': 31362}, {'age': '65_to_84', 'rate': 686.9, 'value': 62220}]",27502741.0,219591.0,954.0,10971.0,359.0,41748.0,73.8,291.0,42796.0,75.7
nation,2020-11-04,England,E92000001,21863.0,934099.0,1746.5,20691.0,987654.0,76353.0,8733015.0,172601.0,17239389.0,3120.0,1794522.0,1382.0,149429.0,"[{'age': '18_to_64', 'rate': 143.7, 'value': 48843}, {'age': '6_to_17', 'rate': 11.3, 'value': 919}, {'age': '0_to_5', 'rate': 25.1, 'value': 986}, {'age': '85+', 'rate': 2250.6, 'value': 31653}, {'age': '65_to_84', 'rate': 693.6, 'value': 62824}]",27766926.0,252074.0,997.0,11037.0,388.0,42136.0,74.5,278.0,43074.0,76.2
nation,2020-11-05,England,E92000001,21137.0,955236.0,1783.4,20873.0,1008527.0,67287.0,8801207.0,213754.0,17455824.0,3603.0,1798155.0,1346.0,150775.0,"[{'age': '18_to_64', 'rate': 144.9, 'value': 49245}, {'age': '6_to_17', 'rate': 11.4, 'value': 928}, {'age': '0_to_5', 'rate': 25.3, 'value': 993}, {'age': '85+', 'rate': 2273.0, 'value': 31967}, {'age': '65_to_84', 'rate': 700.2, 'value': 63420}]",28055186.0,284644.0,986.0,10994.0,297.0,42433.0,75.0,301.0,43375.0,76.7
nation,2020-11-06,England,E92000001,20268.0,975504.0,1820.3,20829.0,1029356.0,68866.0,8870073.0,224875.0,17680699.0,3490.0,1801645.0,1182.0,151957.0,"[{'age': '18_to_64', 'rate': 146.0, 'value': 49627}, {'age': '6_to_17', 'rate': 11.5, 'value': 940}, {'age': '0_to_5', 'rate': 25.5, 'value': 1001}, {'age': '85+', 'rate': 2290.2, 'value': 32209}, {'age': '65_to_84', 'rate': 706.0, 'value': 63947}]",28352417.0,297231.0,984.0,11181.0,303.0,42736.0,75.6,333.0,43708.0,77.3
nation,2020-11-07,England,E92000001,21875.0,997379.0,1849.6,16622.0,1045978.0,59241.0,8929314.0,214954.0,17895653.0,866.0,1802790.0,1319.0,153276.0,"[{'age': '18_to_64', 'rate': 147.3, 'value': 50073}, {'age': '6_to_17', 'rate': 11.6, 'value': 946}, {'age': '0_to_5', 'rate': 25.6, 'value': 1007}, {'age': '85+', 'rate': 2309.4, 'value': 32479}, {'age': '65_to_84', 'rate': 712.3, 'value': 64521}]",28627757.0,275061.0,1003.0,11514.0,328.0,43064.0,76.2,333.0,44041.0,77.9
nation,2020-11-08,England,E92000001,18293.0,1015672.0,1881.4,17965.0,1063943.0,51810.0,8984156.0,183436.0,18079089.0,629.0,1803443.0,1488.0,154764.0,"[{'age': '18_to_64', 'rate': 148.6, 'value': 50528}, {'age': '6_to_17', 'rate': 11.7, 'value': 952}, {'age': '0_to_5', 'rate': 25.9, 'value': 1017}, {'age': '85+', 'rate': 2332.0, 'value': 32797}, {'age': '65_to_84', 'rate': 719.9, 'value': 65205}]",28866688.0,235875.0,1017.0,11680.0,127.0,43191.0,76.4,341.0,44382.0,78.5
nation,2020-11-09,England,E92000001,19036.0,1034708.0,1931.1,28102.0,1092045.0,57438.0,9042382.0,148688.0,18227836.0,2787.0,1806232.0,1551.0,156315.0,"[{'age': '18_to_64', 'rate': 150.1, 'value': 51010}, {'age': '6_to_17', 'rate': 11.8, 'value': 965}, {'age': '0_to_5', 'rate': 26.2, 'value': 1028}, {'age': '85+', 'rate': 2356.1, 'value': 33137}, {'age': '65_to_84', 'rate': 727.5, 'value': 65895}]",29076450.0,208913.0,1048.0,12259.0,175.0,43366.0,76.7,401.0,44783.0,79.2
nation,2020-11-10,England,E92000001,18622.0,1053330.0,1974.4,24470.0,1116515.0,74398.0,9116336.0,171196.0,18399152.0,3590.0,1809897.0,1592.0,157907.0,"[{'age': '18_to_64', 'rate': 151.5, 'value': 51501}, {'age': '6_to_17', 'rate': 12.0, 'value': 977}, {'age': '0_to_5', 'rate': 26.3, 'value': 1033}, {'age': '85+', 'rate': 2381.4, 'value': 33492}, {'age': '65_to_84', 'rate': 735.4, 'value': 66606}]",29325385.0,249184.0,1010.0,12033.0,460.0,43826.0,77.5,319.0,45102.0,79.8
nation,2020-11-11,England,E92000001,19970.0,1073300.0,2017.9,24638.0,1141153.0,75425.0,9193207.0,238429.0,18639609.0,3498.0,1812655.0,1711.0,159618.0,"[{'age': '18_to_64', 'rate': 153.1, 'value': 52038}, {'age': '6_to_17', 'rate': 12.1, 'value': 991}, {'age': '0_to_5', 'rate': 26.5, 'value': 1040}, {'age': '85+', 'rate': 2409.3, 'value': 33884}, {'age': '65_to_84', 'rate': 743.5, 'value': 67342}]",29645471.0,317352.0,1081.0,12730.0,478.0,44304.0,78.3,312.0,45414.0,80.3
nation,2020-11-12,England,E92000001,30843.0,1104143.0,2056.8,21953.0,1163106.0,73569.0,9267445.0,244963.0,18884726.0,3694.0,1816394.0,1666.0,161284.0,"[{'age': '18_to_64', 'rate': 154.7, 'value': 52572}, {'age': '6_to_17', 'rate': 12.3, 'value': 1003}, {'age': '0_to_5', 'rate': 26.8, 'value': 1053}, {'age': '85+', 'rate': 2433.9, 'value': 34230}, {'age': '65_to_84', 'rate': 751.6, 'value': 68077}]",29968565.0,322226.0,1088.0,12967.0,469.0,44773.0,79.2,351.0,45765.0,80.9
nation,2020-11-13,England,E92000001,24540.0,1128683.0,2095.1,21648.0,1184754.0,71749.0,9339194.0,250067.0,19134907.0,2802.0,1819196.0,1433.0,162717.0,"[{'age': '18_to_64', 'rate': 156.0, 'value': 53035}, {'age': '6_to_17', 'rate': 12.5, 'value': 1018}, {'age': '0_to_5', 'rate': 27.1, 'value': 1064}, {'age': '85+', 'rate': 2451.8, 'value': 34483}, {'age': '65_to_84', 'rate': 759.0, 'value': 68745}]",30293297.0,324618.0,1158.0,13328.0,280.0,45053.0,79.7,357.0,46122.0,81.6
nation,2020-11-14,England,E92000001,24298.0,1152981.0,2123.4,16032.0,1200786.0,62878.0,9402072.0,227116.0,19362130.0,895.0,1820091.0,1388.0,164105.0,"[{'age': '18_to_64', 'rate': 157.4, 'value': 53494}, {'age': '6_to_17', 'rate': 12.6, 'value': 1031}, {'age': '0_to_5', 'rate': 27.3, 'value': 1072}, {'age': '85+', 'rate': 2471.0, 'value': 34753}, {'age': '65_to_84', 'rate': 766.0, 'value': 69380}]",30584293.0,290889.0,1162.0,13399.0,396.0,45449.0,80.4,358.0,46480.0,82.2
nation,2020-11-15,England,E92000001,21998.0,1174979.0,2148.5,14210.0,1214996.0,53466.0,9454043.0,183978.0,19546177.0,796.0,1821024.0,1467.0,165572.0,"[{'age': '18_to_64', 'rate': 158.8, 'value': 53966}, {'age': '6_to_17', 'rate': 12.8, 'value': 1042}, {'age': '0_to_5', 'rate': 27.4, 'value': 1077}, {'age': '85+', 'rate': 2492.3, 'value': 35052}, {'age': '65_to_84', 'rate': 773.5, 'value': 70060}]",30821244.0,238240.0,1194.0,13886.0,143.0,45592.0,80.6,382.0,46862.0,82.9
nation,2020-11-16,England,E92000001,19423.0,1194402.0,2190.5,23722.0,1238718.0,57861.0,9512416.0,130759.0,19695017.0,2440.0,1823853.0,1560.0,167132.0,"[{'age': '18_to_64', 'rate': 160.2, 'value': 54441}, {'age': '6_to_17', 'rate': 12.9, 'value': 1053}, {'age': '0_to_5', 'rate': 27.6, 'value': 1085}, {'age': '85+', 'rate': 2516.2, 'value': 35388}, {'age': '65_to_84', 'rate': 781.6, 'value': 70790}]",31031286.0,191060.0,1198.0,14313.0,191.0,45783.0,81.0,358.0,47220.0,83.5
nation,2020-11-17,England,E92000001,17549.0,1211951.0,2226.4,20320.0,1259038.0,74433.0,9587604.0,160700.0,19855888.0,2832.0,1826789.0,1491.0,168623.0,"[{'age': '18_to_64', 'rate': 161.6, 'value': 54924}, {'age': '6_to_17', 'rate': 13.0, 'value': 1064}, {'age': '0_to_5', 'rate': 27.8, 'value': 1091}, {'age': '85+', 'rate': 2538.0, 'value': 35695}, {'age': '65_to_84', 'rate': 789.1, 'value': 71474}]",31270281.0,237965.0,1228.0,14411.0,518.0,46301.0,81.9,364.0,47584.0,84.1
nation,2020-11-18,England,E92000001,17189.0,1229140.0,2258.6,18209.0,1277247.0,77339.0,9666803.0,211629.0,20076014.0,3072.0,1829873.0,1571.0,170194.0,"[{'age': '18_to_64', 'rate': 163.1, 'value': 55452}, {'age': '6_to_17', 'rate': 13.1, 'value': 1073}, {'age': '0_to_5', 'rate': 27.9, 'value': 1096}, {'age': '85+', 'rate': 2561.3, 'value': 36023}, {'age': '65_to_84', 'rate': 796.8, 'value': 72172}]",31572690.0,292040.0,1242.0,14490.0,423.0,46724.0,82.6,435.0,48019.0,84.9
nation,2020-11-19,England,E92000001,20291.0,1249431.0,2286.0,15497.0,1292744.0,73321.0,9741714.0,238736.0,20320949.0,2912.0,1833205.0,1484.0,171678.0,"[{'age': '18_to_64', 'rate': 164.5, 'value': 55933}, {'age': '6_to_17', 'rate': 13.2, 'value': 1080}, {'age': '0_to_5', 'rate': 28.1, 'value': 1105}, {'age': '85+', 'rate': 2585.1, 'value': 36357}, {'age': '65_to_84', 'rate': 804.0, 'value': 72820}]",31895868.0,314969.0,1241.0,14479.0,416.0,47140.0,83.4,398.0,48417.0,85.6
nation,2020-11-20,England,E92000001,17845.0,1267276.0,2312.0,14677.0,1307421.0,68190.0,9809904.0,248122.0,20569152.0,2952.0,1836157.0,1316.0,172994.0,"[{'age': '18_to_64', 'rate': 165.7, 'value': 56342}, {'age': '6_to_17', 'rate': 13.4, 'value': 1091}, {'age': '0_to_5', 'rate': 28.4, 'value': 1115}, {'age': '85+', 'rate': 2606.1, 'value': 36652}, {'age': '65_to_84', 'rate': 810.5, 'value': 73411}]",32215213.0,319264.0,1241.0,14236.0,436.0,47576.0,84.1,390.0,48807.0,86.3
nation,2020-11-21,England,E92000001,17615.0,1284891.0,2330.7,10619.0,1318040.0,64581.0,9874485.0,226566.0,20795757.0,903.0,1837835.0,1255.0,174249.0,"[{'age': '18_to_64', 'rate': 166.9, 'value': 56745}, {'age': '6_to_17', 'rate': 13.5, 'value': 1106}, {'age': '0_to_5', 'rate': 28.6, 'value': 1123}, {'age': '85+', 'rate': 2625.8, 'value': 36930}, {'age': '65_to_84', 'rate': 816.5, 'value': 73959}]",32508077.0,292050.0,1248.0,14118.0,266.0,47842.0,84.6,397.0,49204.0,87.0
nation,2020-11-22,England,E92000001,16668.0,1301559.0,2348.5,10038.0,1328078.0,50597.0,9929149.0,153430.0,20949451.0,417.0,1838375.0,1333.0,175582.0,"[{'age': '18_to_64', 'rate': 168.2, 'value': 57186}, {'age': '6_to_17', 'rate': 13.7, 'value': 1118}, {'age': '0_to_5', 'rate': 28.8, 'value': 1133}, {'age': '85+', 'rate': 2648.2, 'value': 37245}, {'age': '65_to_84', 'rate': 822.7, 'value': 74514}]",32716975.0,204444.0,1259.0,14354.0,370.0,48212.0,85.3,406.0,49610.0,87.7
nation,2020-11-23,England,E92000001,13329.0,1314888.0,2377.2,16204.0,1344282.0,58320.0,9988880.0,105740.0,21055689.0,2387.0,1840762.0,1385.0,176967.0,"[{'age': '18_to_64', 'rate': 169.6, 'value': 57663}, {'age': '6_to_17', 'rate': 13.9, 'value': 1131}, {'age': '0_to_5', 'rate': 29.1, 'value': 1143}, {'age': '85+', 'rate': 2668.9, 'value': 37536}, {'age': '65_to_84', 'rate': 829.2, 'value': 75106}]",32885331.0,166447.0,1299.0,14712.0,194.0,48406.0,85.6,400.0,50010.0,88.4
nation,2020-11-24,England,E92000001,9854.0,1324742.0,2402.0,14030.0,1358312.0,81476.0,10072879.0,173219.0,21229956.0,2862.0,1843754.0,1277.0,178244.0,"[{'age': '18_to_64', 'rate': 170.9, 'value': 58079}, {'age': '6_to_17', 'rate': 14.0, 'value': 1139}, {'age': '0_to_5', 'rate': 29.3, 'value': 1153}, {'age': '85+', 'rate': 2688.8, 'value': 37816}, {'age': '65_to_84', 'rate': 835.4, 'value': 75667}]",33146589.0,257557.0,1306.0,14506.0,535.0,48941.0,86.5,406.0,50416.0,89.2
nation,2020-11-25,England,E92000001,15893.0,1340635.0,2426.6,13931.0,1372243.0,75629.0,10146544.0,196525.0,21427275.0,2955.0,1846709.0,1415.0,179659.0,"[{'age': '18_to_64', 'rate': 172.2, 'value': 58534}, {'age': '6_to_17', 'rate': 14.1, 'value': 1150}, {'age': '0_to_5', 'rate': 29.5, 'value': 1159}, {'age': '85+', 'rate': 2711.6, 'value': 38136}, {'age': '65_to_84', 'rate': 842.3, 'value': 76289}]",33420528.0,275109.0,1300.0,14240.0,604.0,49545.0,87.6,425.0,50841.0,89.9
nation,2020-11-26,England,E92000001,14637.0,1355272.0,2448.3,12275.0,1384518.0,70611.0,10217738.0,234108.0,21661498.0,3521.0,1850284.0,1198.0,180857.0,"[{'age': '18_to_64', 'rate': 173.3, 'value': 58911}, {'age': '6_to_17', 'rate': 14.2, 'value': 1157}, {'age': '0_to_5', 'rate': 29.8, 'value': 1169}, {'age': '85+', 'rate': 2732.3, 'value': 38428}, {'age': '65_to_84', 'rate': 847.9, 'value': 76798}]",33729520.0,308240.0,1264.0,13908.0,411.0,49956.0,88.3,373.0,51214.0,90.6
nation,2020-11-27,England,E92000001,13557.0,1367546.0,2470.0,12268.0,1396786.0,69581.0,10287319.0,191959.0,21853727.0,2757.0,1853041.0,1055.0,181912.0,"[{'age': '18_to_64', 'rate': 174.3, 'value': 59251}, {'age': '6_to_17', 'rate': 14.4, 'value': 1172}, {'age': '0_to_5', 'rate': 30.0, 'value': 1178}, {'age': '85+', 'rate': 2749.0, 'value': 38662}, {'age': '65_to_84', 'rate': 852.9, 'value': 77255}]",33994087.0,264297.0,1242.0,13754.0,451.0,50407.0,89.1,364.0,51578.0,91.2
nation,2020-11-28,England,E92000001,13323.0,1380869.0,2486.3,9206.0,1405992.0,61848.0,10349167.0,187509.0,22041439.0,729.0,1853770.0,1065.0,182977.0,"[{'age': '18_to_64', 'rate': 175.2, 'value': 59556}, {'age': '6_to_17', 'rate': 14.4, 'value': 1177}, {'age': '0_to_5', 'rate': 30.2, 'value': 1187}, {'age': '85+', 'rate': 2769.4, 'value': 38949}, {'age': '65_to_84', 'rate': 858.0, 'value': 77714}]",34244376.0,250086.0,1204.0,13208.0,397.0,50804.0,89.8,383.0,51961.0,91.9
nation,2020-11-29,England,E92000001,10054.0,1390923.0,2502.0,8904.0,1414896.0,50791.0,10402767.0,119481.0,22160935.0,478.0,1855054.0,1215.0,184192.0,"[{'age': '18_to_64', 'rate': 176.3, 'value': 59932}, {'age': '6_to_17', 'rate': 14.6, 'value': 1189}, {'age': '0_to_5', 'rate': 30.4, 'value': 1196}, {'age': '85+', 'rate': 2791.1, 'value': 39254}, {'age': '65_to_84', 'rate': 863.7, 'value': 78227}]",34418756.0,170750.0,1214.0,13521.0,194.0,50998.0,90.2,403.0,52364.0,92.6
nation,2020-11-30,England,E92000001,10869.0,1401792.0,2528.6,15028.0,1429924.0,55743.0,10458510.0,115677.0,22295626.0,1674.0,1856762.0,1216.0,185408.0,"[{'age': '18_to_64', 'rate': 177.4, 'value': 60299}, {'age': '6_to_17', 'rate': 14.7, 'value': 1199}, {'age': '0_to_5', 'rate': 30.6, 'value': 1202}, {'age': '85+', 'rate': 2812.8, 'value': 39560}, {'age': '65_to_84', 'rate': 869.5, 'value': 78753}]",34610898.0,173094.0,1185.0,13756.0,189.0,51187.0,90.5,362.0,52726.0,93.2
nation,2020-12-01,England,E92000001,11618.0,1413410.0,2552.5,13522.0,1443446.0,74351.0,10535279.0,175055.0,22474415.0,2563.0,1859899.0,1271.0,186679.0,"[{'age': '18_to_64', 'rate': 178.6, 'value': 60711}, {'age': '6_to_17', 'rate': 14.8, 'value': 1206}, {'age': '0_to_5', 'rate': 30.8, 'value': 1209}, {'age': '85+', 'rate': 2834.2, 'value': 39860}, {'age': '65_to_84', 'rate': 875.2, 'value': 79276}]",34869593.0,251969.0,1182.0,13507.0,531.0,51718.0,91.5,346.0,53072.0,93.8
nation,2020-12-02,England,E92000001,13323.0,1426733.0,2576.3,13467.0,1456913.0,77543.0,10612822.0,202061.0,22676527.0,2932.0,1862831.0,1262.0,187941.0,"[{'age': '18_to_64', 'rate': 179.7, 'value': 61096}, {'age': '6_to_17', 'rate': 15.0, 'value': 1225}, {'age': '0_to_5', 'rate': 31.0, 'value': 1218}, {'age': '85+', 'rate': 2856.0, 'value': 40167}, {'age': '65_to_84', 'rate': 881.2, 'value': 79814}]",35152180.0,282536.0,1149.0,13212.0,555.0,52273.0,92.4,336.0,53408.0,94.4
nation,2020-12-03,England,E92000001,11992.0,1438725.0,2598.5,12531.0,1469444.0,72504.0,10686802.0,242595.0,22919817.0,2916.0,1866082.0,1337.0,189278.0,"[{'age': '18_to_64', 'rate': 181.0, 'value': 61517}, {'age': '6_to_17', 'rate': 15.1, 'value': 1234}, {'age': '0_to_5', 'rate': 31.2, 'value': 1227}, {'age': '85+', 'rate': 2878.5, 'value': 40484}, {'age': '65_to_84', 'rate': 887.6, 'value': 80393}]",35472701.0,318015.0,1094.0,12896.0,328.0,52601.0,93.0,405.0,53813.0,95.2
nation,2020-12-04,England,E92000001,13412.0,1452137.0,2621.3,12883.0,1482327.0,70833.0,10757635.0,242882.0,23162774.0,3393.0,1869475.0,1248.0,190526.0,"[{'age': '18_to_64', 'rate': 182.1, 'value': 61898}, {'age': '6_to_17', 'rate': 15.2, 'value': 1244}, {'age': '0_to_5', 'rate': 31.4, 'value': 1235}, {'age': '85+', 'rate': 2900.6, 'value': 40795}, {'age': '65_to_84', 'rate': 893.1, 'value': 80890}]",35789884.0,317108.0,1113.0,12987.0,424.0,53025.0,93.8,412.0,54225.0,95.9
nation,2020-12-05,England,E92000001,12666.0,1464803.0,2639.2,10139.0,1492466.0,63923.0,10821558.0,230995.0,23393812.0,1417.0,1870892.0,1186.0,191712.0,"[{'age': '18_to_64', 'rate': 183.2, 'value': 62258}, {'age': '6_to_17', 'rate': 15.3, 'value': 1253}, {'age': '0_to_5', 'rate': 31.6, 'value': 1241}, {'age': '85+', 'rate': 2920.8, 'value': 41078}, {'age': '65_to_84', 'rate': 898.7, 'value': 81405}]",36086262.0,296335.0,1086.0,12968.0,344.0,53369.0,94.4,344.0,54569.0,96.5
