date,name,code,covidOccupiedMVBeds,cumAdmissions,cumAdmissionsByAge,cumCasesByPublishDate,cumCasesBySpecimenDate,cumCasesBySpecimenDateRate,cumDeaths28DaysByDeathDate,cumDeaths28DaysByDeathDateRate,cumDeaths28DaysByPublishDate,cumDeaths28DaysByPublishDateRate,cumPillarFourTestsByPublishDate,cumPillarOneTestsByPublishDate,cumPillarThreeTestsByPublishDate,cumPillarTwoTestsByPublishDate,cumTestsByPublishDate,femaleCases,hospitalCases,maleCases,newAdmissions,newCasesByPublishDate,newCasesBySpecimenDate,newDeaths28DaysByDeathDate,newDeaths28DaysByPublishDate,newPillarFourTestsByPublishDate,newPillarOneTestsByPublishDate,newPillarThreeTestsByPublishDate,newPillarTwoTestsByPublishDate,newTestsByPublishDate,plannedCapacityByPublishDate
2020-09-05,United Kingdom,K02000001,67.0,136375.0,,344164.0,352949.0,526.2,41693.0,62.2,41549.0,61.9,1491995.0,6254553.0,1568893.0,9116851.0,18432292.0,,812.0,,130.0,1813.0,2543.0,13.0,12.0,22662.0,54511.0,2807.0,111608.0,191588.0,352967.0
2020-09-06,United Kingdom,K02000001,69.0,136514.0,,347152.0,355390.0,529.8,41701.0,62.2,41551.0,61.9,1514218.0,6297611.0,1570154.0,9243683.0,18625666.0,,817.0,,139.0,2988.0,2441.0,8.0,2.0,18788.0,43098.0,1256.0,126832.0,189974.0,357873.0
2020-09-07,United Kingdom,K02000001,77.0,136660.0,,350100.0,359249.0,535.5,41716.0,62.2,41554.0,61.9,1528706.0,6346514.0,1573945.0,9374047.0,18823212.0,,902.0,,146.0,2948.0,3859.0,15.0,3.0,12643.0,48888.0,3797.0,130364.0,195692.0,369863.0
2020-09-08,United Kingdom,K02000001,80.0,136846.0,,352560.0,362549.0,540.5,41725.0,62.2,41586.0,62.0,1545280.0,6411254.0,1580356.0,9523615.0,19060505.0,,894.0,,186.0,2460.0,3300.0,9.0,32.0,16574.0,63688.0,6184.0,123163.0,209609.0,364917.0
2020-09-09,United Kingdom,K02000001,80.0,137049.0,,355219.0,365877.0,545.4,41734.0,62.2,41594.0,62.0,1561193.0,6484675.0,1586249.0,9661212.0,19293329.0,,924.0,,203.0,2659.0,3328.0,9.0,8.0,15913.0,72385.0,5893.0,133274.0,227465.0,374917.0
2020-09-10,United Kingdom,K02000001,78.0,137267.0,,358138.0,369456.0,550.8,41747.0,62.2,41608.0,62.0,1573199.0,6548410.0,1592107.0,9828673.0,19542389.0,,944.0,,218.0,2919.0,3579.0,13.0,14.0,12006.0,63735.0,5858.0,158713.0,240312.0,356917.0
2020-09-11,United Kingdom,K02000001,143.0,137498.0,,361677.0,372740.0,555.7,41760.0,62.3,41614.0,62.0,1577503.0,6615182.0,1600132.0,10040164.0,19832981.0,,770.0,,231.0,3539.0,3284.0,13.0,6.0,4304.0,65672.0,7895.0,172968.0,250839.0,356057.0
2020-09-12,United Kingdom,K02000001,86.0,137716.0,,365174.0,375396.0,559.6,41778.0,62.3,41623.0,62.0,1585263.0,6677698.0,1603175.0,10198814.0,20064950.0,,812.0,,218.0,3497.0,2656.0,18.0,9.0,7760.0,62516.0,3043.0,158650.0,231969.0,353115.0
2020-09-13,United Kingdom,K02000001,92.0,137942.0,,368504.0,377525.0,562.8,41794.0,62.3,41628.0,62.1,1597993.0,6727876.0,1604347.0,10361809.0,20292025.0,,843.0,,226.0,3330.0,2129.0,16.0,5.0,12730.0,50178.0,1172.0,162995.0,227075.0,353021.0
2020-09-14,United Kingdom,K02000001,105.0,138200.0,,371125.0,380910.0,567.8,41815.0,62.3,41637.0,62.1,1614732.0,6782913.0,1609108.0,10514490.0,20521243.0,,982.0,,258.0,2621.0,3385.0,21.0,9.0,8808.0,55037.0,4666.0,152681.0,221192.0,373917.0
2020-09-15,United Kingdom,K02000001,115.0,138470.0,,374228.0,384445.0,573.1,41833.0,62.4,41664.0,62.1,1674038.0,6856685.0,1615478.0,10664995.0,20811196.0,,1066.0,,270.0,3105.0,3535.0,18.0,27.0,59306.0,72641.0,6370.0,150505.0,288822.0,364011.0
2020-09-16,United Kingdom,K02000001,124.0,138755.0,,378219.0,388792.0,579.6,41859.0,62.4,41684.0,62.1,1716776.0,6939268.0,1621817.0,10821749.0,21099610.0,,1106.0,,285.0,3991.0,4347.0,26.0,20.0,42738.0,79465.0,6339.0,156754.0,285296.0,374011.0
2020-09-17,United Kingdom,K02000001,127.0,139019.0,,381614.0,393413.0,586.5,41886.0,62.4,41705.0,62.2,1744224.0,7016469.0,1628603.0,10979001.0,21368297.0,,1162.0,,264.0,3395.0,4621.0,27.0,21.0,27448.0,75947.0,6647.0,157252.0,267294.0,374621.0
2020-09-18,United Kingdom,K02000001,138.0,139282.0,,385936.0,398368.0,593.9,41910.0,62.5,41732.0,62.2,1773818.0,7096534.0,1636489.0,11152343.0,21659184.0,,1221.0,,263.0,4322.0,4955.0,24.0,27.0,29594.0,79167.0,7808.0,173342.0,289911.0,377049.0
2020-09-19,United Kingdom,K02000001,144.0,139543.0,,390358.0,403218.0,601.1,41930.0,62.5,41759.0,62.3,1797092.0,7165527.0,1639027.0,11323235.0,21924881.0,,1300.0,,261.0,4422.0,4850.0,20.0,27.0,23274.0,68993.0,2538.0,170892.0,265697.0,376670.0
2020-09-20,United Kingdom,K02000001,165.0,139832.0,,394257.0,408531.0,609.0,41962.0,62.6,41777.0,62.3,1823474.0,7220924.0,1640021.0,11487560.0,22171979.0,,1398.0,,289.0,3899.0,5313.0,32.0,18.0,26382.0,55398.0,994.0,164325.0,247099.0,378477.0
2020-09-21,United Kingdom,K02000001,181.0,140203.0,,398625.0,414132.0,617.4,41989.0,62.6,41788.0,62.3,1848562.0,7279277.0,1644127.0,11618072.0,22390038.0,,1558.0,,371.0,4368.0,5601.0,27.0,11.0,25088.0,58353.0,4106.0,130512.0,218059.0,391221.0
2020-09-22,United Kingdom,K02000001,211.0,140555.0,,403551.0,420530.0,626.9,42028.0,62.7,41825.0,62.3,1874884.0,7351890.0,1649957.0,11740065.0,22616796.0,,1636.0,,352.0,4926.0,6398.0,39.0,37.0,22229.0,71959.0,5770.0,146401.0,246359.0,388222.0
2020-09-23,United Kingdom,K02000001,228.0,140979.0,,409729.0,427582.0,637.4,42085.0,62.7,41862.0,62.4,1919796.0,7431367.0,1656020.0,11893836.0,22901019.0,,1730.0,,424.0,6178.0,7052.0,57.0,37.0,31097.0,78497.0,6063.0,153771.0,269428.0,398334.0
2020-09-24,United Kingdom,K02000001,243.0,141404.0,,416363.0,435177.0,648.7,42120.0,62.8,41902.0,62.5,1942940.0,7507248.0,1662536.0,12076112.0,23188836.0,,1846.0,,425.0,6634.0,7595.0,35.0,40.0,23144.0,73243.0,6261.0,172120.0,274768.0,402755.0
2020-09-25,United Kingdom,K02000001,262.0,141787.0,,423236.0,442415.0,659.5,42152.0,62.8,41937.0,62.5,1977161.0,7581667.0,1668896.0,12261252.0,23488976.0,,2020.0,,383.0,6874.0,7238.0,32.0,35.0,34222.0,73080.0,6276.0,185140.0,298718.0,405687.0
2020-09-26,United Kingdom,K02000001,261.0,142139.0,,429277.0,449163.0,669.6,42191.0,62.9,41971.0,62.6,2000261.0,7648275.0,1671604.0,12429133.0,23749273.0,,2033.0,,352.0,6042.0,6748.0,39.0,34.0,23100.0,66608.0,2708.0,167881.0,260297.0,402176.0
2020-09-27,United Kingdom,K02000001,276.0,142481.0,,434969.0,456132.0,680.0,42238.0,63.0,41988.0,62.6,2039645.0,7704890.0,1672758.0,12599418.0,24016711.0,,2188.0,,342.0,5693.0,6969.0,47.0,17.0,39384.0,56615.0,1154.0,170285.0,267438.0,411499.0
2020-09-28,United Kingdom,K02000001,297.0,142926.0,,439013.0,466055.0,694.8,42292.0,63.0,42001.0,62.6,2069380.0,7763328.0,1676544.0,12739860.0,24249112.0,,2399.0,,445.0,4044.0,9923.0,54.0,13.0,29735.0,57960.0,3786.0,140442.0,231923.0,424884.0
2020-09-29,United Kingdom,K02000001,314.0,143367.0,,446156.0,476283.0,710.0,42340.0,63.1,42072.0,62.7,2097435.0,7834371.0,1681735.0,12893466.0,24507007.0,,2420.0,,441.0,7143.0,10228.0,48.0,71.0,21285.0,69549.0,5088.0,141378.0,237300.0,417912.0
2020-09-30,United Kingdom,K02000001,333.0,143820.0,,453264.0,488838.0,728.7,42397.0,63.2,42143.0,62.8,2119667.0,7914504.0,1687636.0,13049925.0,24771732.0,,2530.0,,453.0,7108.0,12555.0,57.0,71.0,22232.0,77402.0,5705.0,156459.0,261798.0,444525.0
2020-10-01,United Kingdom,K02000001,341.0,144349.0,,460178.0,502023.0,748.4,42463.0,63.3,42202.0,62.9,2146839.0,7979421.0,1692898.0,13229302.0,25048460.0,,2592.0,,529.0,6914.0,13185.0,66.0,59.0,27172.0,70429.0,5282.0,168669.0,271552.0,431388.0
2020-10-02,United Kingdom,K02000001,369.0,144878.0,,467146.0,515710.0,768.8,42532.0,63.4,42268.0,63.0,2167568.0,8051633.0,1699417.0,13406864.0,25325482.0,,2723.0,,529.0,6968.0,13687.0,69.0,66.0,20729.0,72038.0,6411.0,177562.0,276740.0,426980.0
2020-10-03,United Kingdom,K02000001,369.0,145411.0,,480017.0,527238.0,786.0,42599.0,63.5,42317.0,63.1,2201387.0,8115521.0,1701361.0,13595959.0,25614228.0,,2867.0,,533.0,12872.0,11528.0,67.0,49.0,33819.0,63888.0,1944.0,189095.0,288746.0,425668.0
2020-10-04,United Kingdom,K02000001,369.0,146043.0,,502978.0,539038.0,803.6,42659.0,63.6,42350.0,63.1,2228265.0,8169503.0,1702636.0,13765447.0,25865851.0,,3056.0,,632.0,22961.0,11800.0,60.0,33.0,26878.0,53982.0,1275.0,169488.0,251623.0,423250.0
2020-10-05,United Kingdom,K02000001,393.0,146672.0,,515571.0,555582.0,828.2,42731.0,63.7,42369.0,63.2,2273168.0,8228153.0,1706119.0,13939698.0,26147138.0,,3370.0,,629.0,12594.0,16544.0,72.0,19.0,40482.0,58387.0,3483.0,174251.0,276603.0,434902.0
2020-10-06,United Kingdom,K02000001,410.0,147396.0,,530113.0,572636.0,853.6,42802.0,63.8,42445.0,63.3,2298137.0,8305495.0,1710627.0,14103730.0,26417989.0,,3642.0,,724.0,14542.0,17054.0,71.0,76.0,21220.0,76527.0,4473.0,163589.0,265809.0,427273.0
2020-10-07,United Kingdom,K02000001,442.0,148089.0,,544275.0,590948.0,880.9,42904.0,64.0,42515.0,63.4,2315080.0,8384660.0,1714765.0,14264515.0,26679020.0,,3893.0,,693.0,14162.0,18312.0,102.0,70.0,16943.0,77676.0,4140.0,160785.0,259544.0,428735.0
2020-10-08,United Kingdom,K02000001,436.0,148803.0,,561815.0,609181.0,908.1,42997.0,64.1,42592.0,63.5,2330151.0,8457417.0,1718913.0,14480989.0,26987470.0,,4085.0,,714.0,17540.0,18233.0,93.0,77.0,15071.0,72777.0,4112.0,198144.0,290104.0,434944.0
2020-10-09,United Kingdom,K02000001,440.0,149510.0,,575679.0,624898.0,931.6,43076.0,64.2,42679.0,63.6,2350407.0,8531838.0,1724216.0,14683829.0,27290290.0,,4170.0,,707.0,13864.0,15717.0,79.0,87.0,20256.0,74421.0,5303.0,202840.0,302820.0,428091.0
2020-10-10,United Kingdom,K02000001,469.0,150234.0,,590844.0,637401.0,950.2,43180.0,64.4,42760.0,63.7,2374886.0,8599080.0,1725523.0,14872776.0,27572265.0,,4358.0,,724.0,15166.0,12503.0,104.0,81.0,24479.0,67243.0,1307.0,188947.0,281976.0,429730.0
2020-10-11,United Kingdom,K02000001,477.0,151058.0,,603716.0,649466.0,968.2,43304.0,64.6,42825.0,63.8,2396203.0,8652307.0,1726046.0,15057187.0,27831743.0,,4670.0,,824.0,12872.0,12065.0,124.0,65.0,21317.0,53227.0,523.0,184411.0,259478.0,431021.0
2020-10-12,United Kingdom,K02000001,507.0,151947.0,,617688.0,668895.0,997.1,43417.0,64.7,42875.0,63.9,2416341.0,8711370.0,1728821.0,15199391.0,28055923.0,,4959.0,,889.0,13972.0,19429.0,113.0,50.0,20138.0,57007.0,2698.0,142204.0,222047.0,465259.0
2020-10-13,United Kingdom,K02000001,516.0,152978.0,,634920.0,687778.0,1025.3,43528.0,64.9,43018.0,64.1,2440650.0,8784309.0,1732156.0,15413965.0,28371080.0,,5293.0,,1031.0,17234.0,18883.0,111.0,143.0,15096.0,70587.0,3163.0,179296.0,268142.0,465526.0
2020-10-14,United Kingdom,K02000001,563.0,153963.0,,654644.0,707467.0,1054.6,43644.0,65.1,43155.0,64.3,2463488.0,8870205.0,1736207.0,15607678.0,28677578.0,,5598.0,,985.0,19724.0,19689.0,116.0,137.0,22838.0,80081.0,3891.0,193713.0,300523.0,466235.0
2020-10-15,United Kingdom,K02000001,581.0,155010.0,,673622.0,725895.0,1082.1,43795.0,65.3,43293.0,64.5,2489889.0,8950022.0,1739991.0,15806950.0,28986852.0,,5933.0,,1047.0,18980.0,18428.0,151.0,138.0,26401.0,79441.0,3742.0,199272.0,308856.0,444106.0
2020-10-16,United Kingdom,K02000001,592.0,155935.0,,689257.0,743607.0,1108.5,43945.0,65.5,43429.0,64.7,2514297.0,9025056.0,1744433.0,16021319.0,29305105.0,,6296.0,,925.0,15650.0,17712.0,150.0,136.0,24408.0,75060.0,4419.0,214369.0,318256.0,449561.0
2020-10-17,United Kingdom,K02000001,614.0,156967.0,,705428.0,758358.0,1130.5,44123.0,65.8,43579.0,65.0,2545136.0,9094653.0,1745659.0,16229299.0,29614747.0,,6545.0,,1032.0,16171.0,14751.0,178.0,150.0,30839.0,69597.0,1226.0,207980.0,309642.0,448768.0
2020-10-18,United Kingdom,K02000001,630.0,158058.0,,722409.0,772551.0,1151.7,44283.0,66.0,43646.0,65.1,2571145.0,9152008.0,1746154.0,16452828.0,29922135.0,,6829.0,,1091.0,16982.0,14193.0,160.0,67.0,26009.0,57355.0,495.0,223529.0,307388.0,451470.0
2020-10-19,United Kingdom,K02000001,658.0,159166.0,,741212.0,798154.0,1189.8,44475.0,66.3,43726.0,65.2,2597797.0,9218826.0,1749346.0,16621946.0,30187915.0,,7334.0,,1108.0,18804.0,25603.0,192.0,80.0,26652.0,64568.0,3192.0,169118.0,263530.0,483221.0
2020-10-20,United Kingdom,K02000001,698.0,160358.0,,762542.0,823470.0,1227.6,44672.0,66.6,43967.0,65.5,2628204.0,9298879.0,1753268.0,16802826.0,30483177.0,,7852.0,,1192.0,21331.0,25316.0,197.0,241.0,21376.0,77740.0,3886.0,180880.0,283882.0,494633.0
2020-10-21,United Kingdom,K02000001,712.0,161622.0,,789229.0,848905.0,1265.5,44893.0,66.9,44158.0,65.8,2656989.0,9388370.0,1757150.0,17006668.0,30809177.0,,8132.0,,1264.0,26688.0,25435.0,221.0,191.0,28785.0,84279.0,3511.0,198286.0,314861.0,501149.0
2020-10-22,United Kingdom,K02000001,708.0,162906.0,,810467.0,872139.0,1300.1,45129.0,67.3,44347.0,66.1,2684163.0,9473664.0,1760657.0,17239518.0,31158002.0,,8311.0,,1284.0,21242.0,23234.0,236.0,189.0,27174.0,81879.0,3419.0,231440.0,343912.0,482673.0
2020-10-23,United Kingdom,K02000001,744.0,164205.0,,830998.0,893597.0,1332.1,45352.0,67.6,44571.0,66.4,2719873.0,9556284.0,1764549.0,17469468.0,31510174.0,,8886.0,,1299.0,20530.0,21458.0,223.0,224.0,35710.0,82458.0,3618.0,229950.0,351736.0,490248.0
2020-10-24,United Kingdom,K02000001,788.0,165467.0,,854010.0,909821.0,1356.3,45566.0,67.9,44745.0,66.7,2755658.0,9628027.0,1766012.0,17679836.0,31829533.0,,9262.0,,1262.0,23012.0,16224.0,214.0,174.0,35785.0,71743.0,1463.0,210368.0,319359.0,495439.0
2020-10-25,United Kingdom,K02000001,828.0,166890.0,,873800.0,925540.0,1379.7,45817.0,68.3,44896.0,66.9,2785546.0,9688390.0,1766634.0,17910699.0,32151269.0,,9786.0,,1423.0,19790.0,15719.0,251.0,151.0,29888.0,60363.0,622.0,230863.0,321736.0,499096.0
2020-10-26,United Kingdom,K02000001,853.0,168430.0,,894690.0,952084.0,1419.3,46095.0,68.7,44998.0,67.1,2825802.0,9754345.0,1769123.0,18068846.0,32418116.0,,10108.0,,1540.0,20890.0,26544.0,278.0,102.0,40256.0,63458.0,2489.0,158147.0,264350.0,566823.0
2020-10-27,United Kingdom,K02000001,903.0,169928.0,,917575.0,976169.0,1455.2,46361.0,69.1,45365.0,67.6,2886530.0,9837190.0,1772350.0,18249888.0,32745958.0,,10938.0,,1498.0,22885.0,24085.0,266.0,367.0,50982.0,80017.0,3214.0,176922.0,311135.0,560641.0
2020-10-28,United Kingdom,K02000001,957.0,171422.0,,942275.0,999773.0,1490.4,46648.0,69.5,45675.0,68.1,2941370.0,9919094.0,1775688.0,18453768.0,33089920.0,,11434.0,,1494.0,24701.0,23604.0,287.0,310.0,54840.0,81764.0,3338.0,203880.0,343822.0,588612.0
2020-10-29,United Kingdom,K02000001,974.0,173012.0,,965340.0,1023120.0,1525.2,46961.0,70.0,45955.0,68.5,2998936.0,9995421.0,1778958.0,18696990.0,33470305.0,,11583.0,,1590.0,23065.0,23347.0,313.0,280.0,57566.0,74031.0,3266.0,243222.0,378085.0,602061.0
2020-10-30,United Kingdom,K02000001,979.0,174395.0,,989745.0,1045771.0,1559.0,47300.0,70.5,46229.0,68.9,3049166.0,10072464.0,1782112.0,18900444.0,33804186.0,,11788.0,,1383.0,24405.0,22651.0,339.0,274.0,50230.0,76479.0,2905.0,200623.0,330237.0,599541.0
2020-10-31,United Kingdom,K02000001,1003.0,175856.0,,1011660.0,1062251.0,1583.5,47619.0,71.0,46555.0,69.4,3080233.0,10148888.0,1783572.0,19102615.0,34115308.0,,12310.0,,1461.0,21915.0,16480.0,319.0,326.0,31067.0,73983.0,1011.0,202171.0,308232.0,646382.0
2020-11-01,United Kingdom,K02000001,979.0,177354.0,,1034914.0,1078000.0,1607.0,47978.0,71.5,46717.0,69.6,3119573.0,10208773.0,1784221.0,19287665.0,34400232.0,,12230.0,,1498.0,23254.0,15749.0,359.0,162.0,39340.0,57972.0,647.0,185050.0,283009.0,640870.0
2020-11-02,United Kingdom,K02000001,1075.0,178927.0,,1053864.0,1109508.0,1654.0,48315.0,72.0,46853.0,69.8,3148578.0,10276026.0,1787750.0,19422209.0,34634563.0,,13105.0,,1573.0,18950.0,31508.0,337.0,136.0,29005.0,66290.0,2289.0,121737.0,219321.0,642116.0
2020-11-03,United Kingdom,K02000001,1144.0,180453.0,,1073882.0,1135087.0,1692.1,48676.0,72.6,47250.0,70.4,3173627.0,10353713.0,1791402.0,19602448.0,34921190.0,,13749.0,,1526.0,20018.0,25579.0,361.0,397.0,19650.0,75197.0,3612.0,177027.0,275486.0,647467.0
2020-11-04,United Kingdom,K02000001,1193.0,182139.0,,1099059.0,1158758.0,1727.4,49005.0,73.1,47742.0,71.2,3193599.0,10450905.0,1794522.0,19802946.0,35241972.0,,13817.0,,1686.0,25177.0,23671.0,329.0,492.0,19972.0,89630.0,3120.0,195950.0,308672.0,649345.0
2020-11-05,United Kingdom,K02000001,1183.0,183729.0,,1123197.0,1182500.0,1762.8,49385.0,73.6,48120.0,71.7,3221416.0,10531861.0,1798155.0,20049707.0,35601139.0,,13796.0,,1590.0,24141.0,23742.0,380.0,378.0,27817.0,80051.0,3603.0,244080.0,355551.0,651212.0
2020-11-06,United Kingdom,K02000001,1187.0,185146.0,,1146484.0,1205820.0,1797.6,49786.0,74.2,48475.0,72.3,3239275.0,10614744.0,1801645.0,20308216.0,35963880.0,,13958.0,,1417.0,23287.0,23320.0,401.0,355.0,17767.0,82883.0,3490.0,258509.0,362649.0,651146.0
2020-11-07,United Kingdom,K02000001,1207.0,186705.0,,1171441.0,1224339.0,1825.2,50178.0,74.8,48888.0,72.9,3261646.0,10686113.0,1802790.0,20546139.0,36296688.0,,14314.0,,1559.0,24957.0,18519.0,392.0,413.0,22371.0,71369.0,866.0,237923.0,332529.0,648861.0
2020-11-08,United Kingdom,K02000001,1232.0,188397.0,,1192013.0,1244292.0,1854.9,50594.0,75.4,49044.0,73.1,3284221.0,10752723.0,1803443.0,20745721.0,36586108.0,,14546.0,,1692.0,20572.0,19953.0,416.0,156.0,22575.0,63578.0,629.0,199582.0,286364.0,639057.0
2020-11-09,United Kingdom,K02000001,1271.0,190166.0,,1213363.0,1275331.0,1901.2,51076.0,76.1,49238.0,73.4,3303342.0,10821827.0,1806232.0,20905846.0,36837247.0,,15141.0,,1769.0,21350.0,31039.0,482.0,194.0,19121.0,68317.0,2787.0,160066.0,250291.0,625591.0
2020-11-10,United Kingdom,K02000001,1219.0,192022.0,,1233775.0,1302743.0,1942.0,51467.0,76.7,49770.0,74.2,3324347.0,10909496.0,1809897.0,21103371.0,37147111.0,,14964.0,,1856.0,20412.0,27412.0,391.0,532.0,21005.0,88116.0,3590.0,197430.0,310141.0,632551.0
2020-11-11,United Kingdom,K02000001,1268.0,193994.0,,1256725.0,1330096.0,1982.8,51858.0,77.3,50365.0,75.1,3351281.0,11000634.0,1812655.0,21369089.0,37533659.0,,15666.0,,1972.0,22950.0,27353.0,391.0,595.0,24762.0,89693.0,3498.0,263690.0,381643.0,640057.0
2020-11-12,United Kingdom,K02000001,1275.0,195911.0,,1290195.0,1354557.0,2019.3,52279.0,77.9,50928.0,75.9,3369295.0,11090248.0,1816394.0,21642589.0,37918526.0,,15879.0,,1917.0,33470.0,24461.0,421.0,563.0,18014.0,88945.0,3694.0,273346.0,383999.0,641051.0
2020-11-13,United Kingdom,K02000001,1355.0,197561.0,,1317496.0,1378590.0,2055.1,52715.0,78.6,51304.0,76.5,3388199.0,11176010.0,1819196.0,21921151.0,38304556.0,,16236.0,,1650.0,27301.0,24033.0,436.0,376.0,18904.0,85762.0,2802.0,278448.0,385916.0,641235.0
2020-11-14,United Kingdom,K02000001,1365.0,199177.0,,1344356.0,1396573.0,2081.9,53146.0,79.2,51766.0,77.2,3401310.0,11252054.0,1820091.0,22175887.0,38649342.0,,16299.0,,1616.0,26860.0,17983.0,431.0,462.0,13111.0,76044.0,895.0,254629.0,344679.0,635518.0
2020-11-15,United Kingdom,K02000001,1397.0,200851.0,,1369318.0,1412594.0,2105.8,53600.0,79.9,51934.0,77.4,3421131.0,11313396.0,1821024.0,22377164.0,38932715.0,,16864.0,,1674.0,24962.0,16021.0,454.0,168.0,19821.0,62837.0,796.0,201208.0,284662.0,625695.0
2020-11-16,United Kingdom,K02000001,1391.0,202621.0,,1390681.0,1439162.0,2145.4,54024.0,80.5,52147.0,77.7,3438070.0,11382248.0,1823853.0,22544155.0,39188326.0,,17313.0,,1770.0,21363.0,26568.0,424.0,213.0,16939.0,68340.0,2440.0,148910.0,236629.0,640517.0
2020-11-17,United Kingdom,K02000001,1420.0,204339.0,,1410732.0,1462320.0,2179.9,54463.0,81.2,52745.0,78.6,3454361.0,11470365.0,1826789.0,22728537.0,39480052.0,,17439.0,,1718.0,20051.0,23158.0,439.0,598.0,12141.0,87362.0,2832.0,184211.0,286546.0,650791.0
2020-11-18,United Kingdom,K02000001,1430.0,206125.0,,1430341.0,1483067.0,2210.9,54950.0,81.9,53274.0,79.4,3481973.0,11564754.0,1829873.0,22981446.0,39858046.0,,17486.0,,1786.0,19609.0,20747.0,487.0,529.0,27612.0,92530.0,3072.0,244412.0,367626.0,657571.0
2020-11-19,United Kingdom,K02000001,1426.0,207812.0,,1453256.0,1500817.0,2237.3,55411.0,82.6,53775.0,80.2,3521107.0,11656202.0,1833205.0,23255669.0,40266183.0,,17459.0,,1687.0,22915.0,17750.0,461.0,501.0,39134.0,89859.0,2912.0,268024.0,399929.0,658871.0
2020-11-20,United Kingdom,K02000001,1422.0,209363.0,,1473508.0,1517666.0,2262.4,55865.0,83.3,54286.0,80.9,3559545.0,11736070.0,1836157.0,23530373.0,40662145.0,,17184.0,,1551.0,20252.0,16849.0,454.0,511.0,38438.0,79868.0,2952.0,274623.0,395881.0,658426.0
2020-11-21,United Kingdom,K02000001,1447.0,210825.0,,1493383.0,1530015.0,2280.8,56331.0,84.0,54626.0,81.4,3598405.0,11815788.0,1837835.0,23780874.0,41032902.0,,17063.0,,1462.0,19875.0,12349.0,466.0,341.0,38860.0,79718.0,903.0,250462.0,369943.0,659188.0
2020-11-22,United Kingdom,K02000001,1454.0,212317.0,,1512045.0,1541747.0,2298.3,56806.0,84.7,55024.0,82.0,3644864.0,11880462.0,1838375.0,23953113.0,41316814.0,,17264.0,,1492.0,18662.0,11732.0,475.0,398.0,46459.0,60607.0,417.0,171975.0,279458.0,657006.0
2020-11-23,United Kingdom,K02000001,1487.0,213905.0,,1527495.0,1560517.0,2326.3,57270.0,85.4,55230.0,82.3,3672080.0,11950359.0,1840762.0,24070442.0,41533643.0,,17680.0,,1588.0,15450.0,18770.0,464.0,206.0,27216.0,68486.0,2387.0,116831.0,214920.0,646956.0
2020-11-24,United Kingdom,K02000001,1489.0,215404.0,,1538794.0,1576967.0,2350.8,57731.0,86.1,55838.0,83.2,3702348.0,12047544.0,1843754.0,24265137.0,41858783.0,,17424.0,,1499.0,11299.0,16450.0,461.0,608.0,23628.0,94663.0,2862.0,193647.0,314800.0,649225.0
2020-11-25,United Kingdom,K02000001,1480.0,217018.0,,1557007.0,1593581.0,2375.6,58215.0,86.8,56533.0,84.3,3732812.0,12136016.0,1846709.0,24501669.0,42217206.0,,17132.0,,1614.0,18213.0,16614.0,484.0,696.0,30464.0,90440.0,2955.0,235738.0,359597.0,655225.0
2020-11-26,United Kingdom,K02000001,1456.0,218443.0,,1574562.0,1608149.0,2397.3,58648.0,87.4,57031.0,85.0,3764392.0,12222777.0,1850284.0,24768450.0,42605903.0,,16762.0,,1425.0,17555.0,14568.0,433.0,498.0,31580.0,86178.0,3521.0,266666.0,387945.0,654900.0
2020-11-27,United Kingdom,K02000001,1417.0,219723.0,,1589301.0,1622514.0,2418.7,59073.0,88.1,57551.0,85.8,3793778.0,12306748.0,1853041.0,24990087.0,42943654.0,,16571.0,,1280.0,16022.0,14365.0,425.0,521.0,29386.0,83971.0,2757.0,221367.0,337481.0,655426.0
2020-11-28,United Kingdom,K02000001,1378.0,220943.0,,1605172.0,1633475.0,2435.1,59540.0,88.8,58030.0,86.5,3820941.0,12379830.0,1853770.0,25201157.0,43255698.0,,15985.0,,1220.0,15871.0,10961.0,467.0,479.0,27163.0,73096.0,729.0,210867.0,311855.0,657362.0
2020-11-29,United Kingdom,K02000001,1387.0,222331.0,,1617327.0,1644155.0,2451.0,60005.0,89.5,58245.0,86.8,3847012.0,12442200.0,1855054.0,25334757.0,43479023.0,,16313.0,,1388.0,12155.0,10680.0,465.0,215.0,26071.0,60243.0,478.0,133585.0,220377.0,662259.0
2020-11-30,United Kingdom,K02000001,1357.0,223737.0,,1629657.0,1662170.0,2477.8,60428.0,90.1,58448.0,87.1,3880502.0,12508475.0,1856762.0,25483842.0,43729581.0,,16565.0,,1406.0,12330.0,18015.0,423.0,205.0,17897.0,66275.0,1674.0,130663.0,216509.0,695495.0
2020-12-01,United Kingdom,K02000001,1351.0,225227.0,,1643086.0,1678624.0,2502.4,60827.0,90.7,59051.0,88.0,3908628.0,12599004.0,1859899.0,25692320.0,44059851.0,,16312.0,,1490.0,13430.0,16454.0,399.0,603.0,19501.0,88113.0,2563.0,204744.0,314921.0,704060.0
2020-12-02,United Kingdom,K02000001,1315.0,226713.0,,1659256.0,1695091.0,2526.9,61212.0,91.3,59699.0,89.0,3932747.0,12691950.0,1862831.0,25928892.0,44416420.0,,15977.0,,1486.0,16170.0,16467.0,385.0,648.0,24119.0,92946.0,2932.0,236521.0,356518.0,703549.0
